,start,end,kor,eng
288,833902,836236,,"Hey, Bernadette doesn't mind where I get my motor running,"
289,836238,839406,,as long as I park in the right garage.
290,841543,844244,,I can't believe you're engaged to my friend.
291,846047,847831,,"(whispers): Oh, here she comes."
292,847833,850234,,Smart. Whisper so the deaf chick can't hear you.
293,854973,856006,,Hi.
294,856008,857691,,"Oh, hey, hi."
295,857693,858776,,Nice to see you.
296,858778,862112,,"Um, can we talk to you about Raj?"
297,863248,864782,,"She says, ""Sure, what about him"""""
298,864784,867368,,"Okay, um, gosh, how do I start?"
299,867370,871104,,"Um, see, Raj is kind of naive."
300,871106,873540,,"I mean, he hasn't dated a whole lot of women."
301,873542,877411,,"And I'm concerned that, without meaning to,"
302,877413,878962,,you might be taking advantage of him.
303,878964,881615,,"You know, by letting him buy you a bunch of expensive things."
304,881617,882716,,And I-I...
305,882718,884468,,"Howard, focus."
306,884470,885836,,Tell her what I'm saying.
307,885838,886837,,Right.
308,886839,888639,,Are you a gold digger or not?
309,890709,892509,,"Oh, uh, something, something,"
310,892511,894411,,who the something do you think you are?
311,894413,895979,,Mind your own something business
312,895981,898682,,and go something yourself.
313,899300,900351,,(chuckles): Oh.
314,900353,902736,,"Wait, I got this now."
315,905490,906973,,I'm so mad at you!
316,906975,908108,,"Okay, wait..."
317,908110,910077,,How dare you ambush my girlfriend at the gym!
318,910079,911745,,We didn't mean for it to be an ambush.
319,911747,915582,,"Just, it's kind of impossible not to sneak up on deaf people."
320,915584,919253,,"And hey, since when are you so chatty?"
321,919255,920487,,I'm hammered.
322,920489,921955,,"Raj, come here."
323,921957,924875,,This girl is trouble.
324,924877,926593,,"I mean, what kind of relationship is it"
325,926595,929129,,where you buy her gifts and she gives you sex?
326,929131,931932,,The best one I ever had!
327,932767,934268,,"Okay, come on."
328,934270,935803,,You know you can do better.
329,935805,938338,,Aha.
330,938340,939973,,I see what's going on here.
331,939975,943060,,"You and I had our crazy night together,"
332,943062,945813,,and now you can't stand to see me with another woman.
333,945815,947698,,"Whoa, whoa, whoa, whoa! - It's okay."
334,947700,949433,,I can't get mad at your feelings.
335,949435,950701,,I don't have feelings.
336,950703,951685,,"Yeah, that's good."
337,951687,953787,,Keep telling yourself that.
338,954706,957624,,He is cuter now that I know he's rich.
339,961413,964197,,I have a surprise for you.
340,964199,965466,,Cover your eyes.
341,967385,969753,,Open them.
342,979097,981348,,It's a real ruby.
343,981350,984151,,"It was a little expensive,"
344,984153,988021,,but no one can put a price on love.
345,988023,991492,,"Although, the people at Cartier took a pretty good shot at it."
346,993361,995529,,(Skype ringtone playing)
347,998116,999416,,"Oh, Mummy, Daddy."
348,999418,1000784,,What a nice surprise.
349,1000786,1004471,,"No, it's not a nice surprise, it's a bad surprise."
350,1005640,1006573,,Penny called us.
351,1006575,1007674,,Penny?
352,1007676,1009059,,She told us you're spending all our money
353,1009061,1010227,,on your new girlfriend.
354,1010995,1013597,,I just got her a couple of things.
355,1013599,1015782,,"She gives me things, too."
356,1015784,1016967,,"Yeah, yeah, I'm a gynecologist."
357,1016969,1019670,,I know exactly what she gives you.
358,1020772,1024107,,You need to find a nice Indian girl from a good family.
359,1024109,1026426,,"If you keep seeing this woman, you're cut off."
360,1026428,1029413,,What? You're going to make me choose between the woman I love
361,1029415,1033484,,and the money I... have very strong feelings for?
362,1033486,1035452,,It's up to you.
363,1036855,1039389,,"Well, I choose love."
364,1039391,1041074,,(scoffs) You're an idiot.
365,1043211,1045412,,Love doesn't last.
366,1051452,1055055,,"Well, he's going to find out eventually."
367,1055057,1056557,,Think about it.
368,1061896,1066483,,My parents are making me choose between money and you.
369,1066485,1068852,,I choose you.
370,1071138,1074107,,"No, I think we'll have to return the car."
371,1075243,1077494,,"And that necklace, yeah, that, too."
372,1077496,1079663,,"But none of those things matter,"
373,1079665,1082366,,because we have something better.
374,1082368,1084484,,We have love.
375,1093928,1097698,,"Oh, Penny, I hurt so bad."
376,1097700,1099299,,"I know, I know."
377,1099301,1101301,,Sometimes I put the TV on mute
378,1101303,1103520,,just to pretend she's still with me.
379,1109644,1113363,,But I can't watch the closed captioning without crying.
380,1115199,1117851,,"Oh, I'm so sorry."
381,1117853,1119853,,I wish I could make you feel better.
382,1119855,1121572,,Seriously?
383,1121574,1123707,,I'm heartbroken and you're hitting on me?
384,1123709,1125409,,What?! No!
385,1125411,1127911,,"Look, Penny, you're great,"
386,1127913,1130130,,"but I had a long talk with my parents,"
387,1130132,1133917,,"and they said if I date an Indian girl, I get a Maserati."
388,1140219,1140985,,Mmm.
389,1140986,1142186,,"Oh, cheesecake,"
390,1142188,1143720,,"you're just as good as a woman,"
391,1143722,1145656,,even though I can't have sex with you.
392,1147458,1149660,,Try throwing it in the microwave for a few seconds.
393,1154833,1157868,,Should I use the rest room or wait until we get home?
394,1157870,1160587,,"Come on, papa needs to void his bladder."
395,1160589,1163674,,"Oh, that's not what you want to see after three buttermilks."
396,1165093,1166260,,"Here you go, boys."
397,1166262,1168078,,I'll pick it up when you're ready.
398,1168080,1169429,,"Thanks for dinner, buddy."
399,1169431,1171215,,"Yeah, real big of you."
400,1171217,1173200,,"Hurry, hurry, hurry."
401,1174144,1175293,,"Oh, and don't cheap out on the tip."
402,1175295,1176711,,We all know you're loaded now.
403,1176713,1236713,,"== sync, corrected by   =="
