,start,end,kor,eng
60,194600,198686,광우병을 빌리려 들렸구나,
61,200556,203107,퇴행성 뇌질환으로  웃기기는 어려운데,
62,203109,204943,넌 역시 달라,
63,206695,208897,식탁에 올려놓으니 기분이 좋네,
64,208899,211115,실험용 쥐를 고를 때 훨씬 재밌어져,
65,211117,216037,말똥말똥한 눈으로  날 물은 놈한테 복수할 기회야,
66,216039,218823,먹고 있는데 좀 그렇다,
67,218825,221459,바닥에 놓고 주제 좀 바꿔볼까?,
68,221461,222410,그럴까?,
69,222412,224245,기대해,
70,224247,228883,단순 대화가 아닌 대박이야,
71,228885,231002,이번에는 너 때문이야,
72,232137,234556,100가지 주제를  알파벳 순으로 정리했어,
73,234558,237592,'Aㅏ티초크는 거대한 엉겅퀴이다'부터,
74,237594,242897,'수면의 시 zzz'까지 있어,
75,242899,247902,"에이미, 광우병으로 죽으려면 얼마나 걸릴까?",
76,247904,249938,4~5년 정도?,
77,251440,253724,안 되겠네,
78,256862,259747,베르나데트가 계속 문자를 보내네,
79,259749,262333,페니가 들러리 드레스  입어보고 있나봐,
80,262335,263952,지금 쇼핑 중이야?,
81,263954,264919,응,
82,264921,266120,둘이서?,
83,266122,267738,그런가봐,
84,268574,272043,괜찮아,
85,272045,273962,왜 나한테 물어보는 거야?,
86,273964,277432,하트형 네크라인이 뭔지 남자가 어떻게 알아,
87,288927,292280,"레너드, 이제 결승선이 보인다",
88,294817,297035,이랴!,
89,298937,302323,"대퇴근육아, 조금만 힘내라",
90,303576,305793,이겼다!,
91,305795,309881,키가 더 작았다면 훌륭한 기수였을텐데,
92,311500,313885,말이 무서워서 문제지,
93,313887,315136,"쉘든, 이리와",
94,315138,316638,뭐?,
95,316640,317805,네 차례라고,
96,317807,320341,신선한 공기 좀 마시자 했잖아,
97,320343,321926,미안,
98,321928,323261,집중을 못 하겠어,
99,323263,325430,에이미랑 연락이 안돼,
100,325432,327298,"이메일, 화상채팅",
101,327300,328799,트위터도 해봤고,
102,328801,331269,"페이스북, 문자 다 안돼",
103,331271,333237,전화는 해봤어?,
104,334073,336157,전화라,
105,339478,342280,넌 참 단순하지만,
106,342282,344982,그게 제일 현명할 때가 있어,
107,345801,347168,음성 메시지,
108,347170,350922,알 수가 없네,
109,350924,353824,걱정이 되면 직접 가보자,
110,353826,354992,그래,
111,354994,360431,그쪽 동네에 살쾡이가 출현했다고 들었는데,
112,360433,363301,에이미가 살쾡이한테  먹히지는 않았을 거야,
113,363303,366187,에이미가 살쾡이한테  먹혔다고 누가 그래?,
114,367056,368639,네가?,
115,368641,372643,난 그냥 흥미로운 뉴스를 말해준 거였어,
116,372645,375863,너 때문에 에이미가  잡아먹힌 건지 걱정되잖아,
117,375865,377949,살쾡이는 그냥 잊어,
118,377951,380702,네가 계속  상기시키고 있잖아,
119,405044,406461,슬퍼하고 있어,
120,406463,407979,"슬픈 건 싫어, 가자",
121,409432,410732,친구잖아,
122,410734,412100,좀 도와줘,
123,413485,416053,에이미,
124,416055,417572,안녕,
125,417574,418689,어디 가는데?,
126,418691,421492,난 솔로니까 빠질게,
127,423728,425062,"쉘든, 여기는 어떻게 왔어?",
128,425064,428166,모든 연락수단에 반응이 없었잖아,
129,428168,429951,혼자 있고 싶었어,
130,432755,434539,무슨 일인지  얘기 좀 들어줄까?,
131,434541,439677,싫다고 해도  받아들일 수 있어,
132,439679,443014,"쉘든, 내 멘탈이  붕괴되고 있어",
133,443016,445249,순서를 지키자,
134,445251,448252,네가 괴로워하고 있으니,
135,448254,450471,난 따뜻한 음료부터 권해야 해,
136,451673,453524,하지만 내가 손님이잖아,
137,453526,457028,네가 음료를 내오는 게 맞지,
138,458263,461949,음료 문제는  어떻게 해결하면 좋을까?,
139,461951,463117,상관없어,
140,463119,465486,모든 게 상관없어,
141,466789,470792,분위기 전환을 해보자면,
142,470794,475163,주변에 살쾡이가  출현했다고 들었어,
143,475998,479783,페니와 베르나데트가 날 빼고 쇼핑갔어,
144,479785,485456,그래서 슬퍼하는 건가?,
145,485458,487058,응,
146,487060,488810,그럴 줄 알았어,
147,489728,490761,계속해,
148,490763,492847,난 잘할 수 있어,
149,494516,496851,나랑 지내는 걸  좋아하는 줄 알았는데,
150,496853,499237,착각하고 있었나봐,
151,499239,501989,걔들이 놀러왔을 때,
152,501991,505809,음료를 내오지 않은 적 있어?,
153,507079,510748,그걸로 앙금이  남을 수도 있거든,
154,510750,513918,"쉘든, 질문할게 있어",
155,513920,516003,열린 마음으로  들어주면 좋겠어,
156,516005,517371,물론이지,
157,517373,520541,지금 이 순간에,
158,520543,522760,인간적 친밀함과 신체 접촉을 갈망하고 있어,
159,528000,531936,우리는 정신적 관계를  맺고 있잖아,
160,531938,534338,제안할게,
161,534340,536357,하룻밤만 격렬한 사랑을 나누자,
162,536359,538893,내 영혼을 달래고 허리가 뒤틀리도록,
163,543398,546200,대안이 있어,
164,546202,549520,네 머리를 쓰다듬으면서,
165,549522,553357,'에이미 착하지'를 반복할게,
166,556044,558412,이러면 어때?,
167,558414,561165,프렌치 키스로 7분 동안의 천국 맛보기,
168,561167,564135,2루까지만 가자,
169,567456,570308,목 마사지,
170,572227,574929,그런 다음에  마실 것 좀 부탁할게,
171,580552,582886,"껴안자, 협상 끝!",
172,583705,585439,알았어,
173,616388,620041,2루도 근처에 있어,
174,626611,628508,특이하게 꾸미고 싶어,
175,628509,631961,파이프나 외알 안경이나,
176,631963,634680,팔자 수염도 좋아,
177,634682,640369,인도인 모노폴리 아저씨를 원하는 여자들을 위해?,
178,643406,645074,이곳은 안전하지 않아,
179,645076,647393,무슨 말을 못하겠네,
180,649196,653365,너네 둘은 여자 관리 좀 잘해,
181,654701,655985,뭐?,
182,655987,659938,어젯밤에 하프를 들으면서 달래줘야 했다고,
183,659940,661874,에이미가 감정적으로 변했어,
184,661876,664943,내가 계획했던 밤이 아냐,
185,664945,667279,중력보다 스핀이 클 때의 시공간 기하학 연구하고,
186,667281,669798,레고 데스스타를  만드려고 했어,
187,671051,674420,왜냐고? 너네 여자친구 때문이야,
188,674422,676722,에이미를 빼고  웨딩 쇼핑인지 뭔지를 갔거든,
189,676724,679058,배려심이라고는 전혀 볼 수 없는 행동이지,
190,679060,682177,"내 시간을 방해하고, 끈이론의 미래를 망치고",
191,682179,684730,레고도 못 만들었어,
192,686016,687850,그래서 어쩌라고?,
193,687852,690185,내 요지를 파악하지 못 했네,
194,690187,692104,여자들 관리 좀 하라고,
195,693189,695658,에이미한테 사과하고 제대로 돌려놔,
196,695660,698644,나는 곰인형이 아니라 과학자라고,
197,698646,701313,내가 왜 페니랑 얘기해야 돼?,
198,701315,702665,내 여자친구도 아니잖아,
199,702667,704416,4년 전에 점심 초대했잖아,
200,704418,706785,페니와 관련된 모든 것은 너로부터 시작되었어,
201,710323,712124,돼지고기는 페니꺼 - 고마워,
202,712126,713542,쉘든은?,
203,713544,714927,어젯밤 늦게까지 못 잤대,
204,714929,718130,저녁을 일찍 주고 재웠어,
205,718132,719632,정말 다정하다,
206,719634,722885,새벽에 깨면 놀아달라고 하겠지,
207,725473,728057,쉘든이 어제 늦게 잔 이유는,
208,728059,729358,에이미를 달래고 있었대,
209,729360,730893,속상한 일이 있나봐,
210,730895,731944,왜?,
211,731946,735030,너네 둘만 쇼핑하러 가서 상처 받은 것 같아,
212,735032,737032,그럴 거라고 했잖아,
213,737034,739318,에이미가 들러리를  한 적이 없어서,
214,739320,741687,너무 흥분하고 있어,
215,741689,746479,다른 문화권의  들러리에 대해 알려주는데,
216,746480,749198,옷 벗고  서로 씻겨주는 내용이야,
217,755669,759672,그리고 생리 주기를 서로 맞추라 하고 있어,
218,759674,763258,우리를 자궁 자매라  부르고 싶대,
219,764811,768230,한번 정도는  우리끼리 가도 될 것 같았지,
220,768232,769848,후회된다,
221,769873,771017,나도 그래,
222,771018,772267,잠깐,
223,772269,773569,에이미가 어떻게 알았지?,
224,774487,776939,라지가 말했어,
225,779359,782861,같은 상황이 오면  또 그럴 거래,
226,784364,785914,미안해,
227,785916,788734,네가 사진을 보내서  별 생각 없이 그랬어,
228,788736,792070,평소에는 입이 무겁잖아,
229,792072,796592,얘네에 대해 말한 건 떠벌린 적이 없어,
230,798311,800512,무슨 얘기 했는데?,
231,800514,801747,별 얘기 아냐,
232,801749,804299,걱정할 거 없어,
233,804301,806101,우리가 사귈 적에 너도 무슨 얘기했어?,
234,806103,809371,네 소소한 비밀은  잘 지키고 있어,
235,813693,816195,철저하게 지켜졌지,
236,818148,820766,이따 말해줄게,
237,823936,827122,"나와라, 종양",
238,827124,831543,악성 교모세포종이 필요하단다,
239,832796,835464,"앗싸, 종양이다!",
240,835466,839951,네가 소식을 들었을 때와는 다른 반응이겠지,
241,843591,845174,무슨 일이야?,
242,845176,849511,그날 같이 안 가서 사과하고 싶었어,
243,849513,852097,그럴 필요 없어,
244,852099,854483,이런 속담도 있잖아,
245,854485,857986,모난 돌이 정 맞는다고,
246,857988,860355,"에이미, 우리에게 기회를 줘",
247,860357,861607,여자들끼리의 시간을 갖자,
248,861609,863192,네가 하고 싶은대로 하자,
249,863194,864810,네가 추천한  한국 목욕탕에 가서,
250,864812,866495,항상 말하던 것도 해보자,
251,866497,868664,서로 씻기는 것 말야,
252,869616,872484,손 말고  떼밀이 수건으로,
253,873703,875571,"괜찮아, 언젠가는 이렇게 됐겠지",
254,875573,878290,이제 현실을 깨달았어,
255,878292,882261,예쁘고 귀여운 두 분이 나랑 있고 싶지는 않겠지,
256,882263,884329,"에이미, 정말 미안해",
257,884331,885997,"그래, 우리가 잘못했어",
258,885999,888183,너네가 처음도 아닌데 뭘,
259,888185,890886,친구로 지내다가 왕따 당한 적 많아,
260,890888,893105,"초등학교, 중학교",
261,893107,895107,"고등학교, 대학교, 대학원",
262,895109,898060,그리고 노르웨이에  한 학기 있을 때도 그랬지,
263,898062,899611,"에이미, 이러지 마",
264,900447,902364,넌 이해를 못하고 있어,
265,902366,904116,이 뇌를 봐봐,
266,904118,906952,그러고 싶지 않아,
267,906954,909154,이게 우리야,
268,909156,912858,베르나데트는 분석적이고 과학적인 좌뇌야,
269,912860,916044,페니는 창의적이고  즉흥적인 우뇌지,
270,916046,918297,그럼 에이미는?,
271,918299,920866,이 작은 종양이지,
272,920868,923469,같이 쇼핑하러 갈 사람도 없어,
273,925972,927673,"에이미, 넌 종양이 아냐",
274,927675,930058,"페니,  종양이 아니라고 말해줘",
275,940654,945252,알렉산더 그라함 벨이 전화를 발명했을 때,
276,945277,947989,이렇게 받으라고 제안했어,
277,949529,951747,Ahoy.,
278,952782,955501,괜찮다,
279,955503,958036,에이미? 너야?,
280,958038,960205,술 마셨어?,
281,960990,963842,존나 많이 마셨다고?,
282,964878,967513,"알았어, 곧 갈게",
283,967515,969214,무슨 일이야?,
284,969216,973886,주류 판매점  주차장에서 취해있대,
285,973888,975354,정말?  에이미가?,
286,975356,977139,넌 여자가 없어서 다행이야,
287,977141,978607,골치 아프네,
288,985648,987032,이게 누구야,
289,987034,988767,쉘든이랑 꼬맹이네,
290,988769,991203,"꼬맹아, 안녕",
291,991205,993405,"안녕, 에이미",
292,993407,995040,"안녕, 곰돌이",
293,995042,997209,곰돌이?,
294,997211,998994,"그래, 곰인형처럼 껴안았다",
295,998996,1000412,철 좀 들어라,
296,1002749,1005000,"에이미, 여기서 뭐하는 거야?",
297,1005002,1007219,와인 한 병 사러 왔지,
298,1007221,1010121,슬플 때 마시라고 페니한테 배웠거든,
299,1010123,1013805,그런데 왜 계속 여기 있어?,
300,1013810,1015144,고등학교 안 다녔어?,
301,1015145,1018313,인기 많은 애들은 주차장에서 놀잖아,
302,1018315,1021800,그 자식들이  날 초대한 적도 없지만,
303,1021802,1023352,집에 데려다 줄게,
304,1023354,1025303,"잠깐, 쉘든",
305,1025305,1029024,가게에 들어가서,
306,1029026,1030609,맥주 한 병을 산 다음에,
307,1030611,1033061,건너편 모텔로 나를 데리고 가서,
308,1033063,1036164,날 맘대로 다뤄주게 하려면  어떤 방법이 있을까?,
309,1037867,1040869,"그래, 어떻게 하면 될까?",
310,1043322,1046425,부탁인데 제발 가자,
311,1051048,1053682,드디어 2루를 찾았나 보네,
312,1058521,1060589,네 기분 잘 알아,
313,1060591,1064893,누군가 칼로  전두엽을 쑤시는 것 같아,
314,1066179,1067896,안녕,
315,1067898,1069180,뭘 원해?,
316,1069182,1071617,우정 팔찌 돌려줄까?,
317,1071619,1074786,그런 거 준 적 없는데,
318,1074788,1078457,네가 줬다고 상상하면서 혼자 선물한 적이 있어,
319,1078459,1080509,원하면 돌려줄게,
320,1080511,1085263,"널 위해 만든 거잖아, 계속 가졌으면 좋겠어",
321,1086532,1088750,속상한 거 알고 네 마음 이해해,
322,1088752,1092203,한 번만 기회를 줘,
323,1092205,1093772,정말 미안해,
324,1093774,1097893,그리고 우리 마음을  표현할 방법을 생각해봤어,
325,1097895,1100896,내 부탁을 들어주면 정말 고마울 거야,
326,1100898,1102931,들러리 반장을 해주면 좋겠어,
327,1102933,1106401,지금 장난 치는 거야?,
328,1106403,1108570,노르웨이에서 친구라는 것들이,
329,1108572,1111773,날 사우나에  수달이랑 가둔 것처럼?,
330,1114661,1118330,들러리 반장을 부탁할게,
331,1118332,1119948,세상에,
332,1119950,1122668,이런 부탁은 처음이야,
333,1122670,1123952,아니지,
334,1123954,1126672,그런 적이 있긴 한데 다들 죽어버렸지,
335,1127874,1130258,해주는 거야?,
336,1130260,1132294,응!,
337,1133964,1135297,할 일이 너무 많네,
338,1135299,1137683,신부파티랑 미혼녀 파티도 있고,
339,1137685,1139468,미혼녀 파티는 어떻게 할까?,
340,1139470,1142587,원주민 한증막에 가면 되겠다,
341,1142589,1144272,"페요테를 복용하고, 진흙에 뒹굴고",
342,1144274,1146391,베르나데트의 몸에 풍요신의 상징을 칠하자,
343,1146393,1147943,그러면 되겠네,
344,1147945,1150062,그러자,
345,1150064,1152647,베가스도 재밌는데,
346,1152649,1153699,눈물 날 것 같아,
347,1153701,1155367,호르몬 때문일 수도 있고,
348,1155369,1158286,아니면 생리 주기가 같아졌나?,
349,1158288,1159955,베르나데트? 페니?,
350,1159957,1161573,미안 - 정말?,
351,1161575,1162541,"그래, 맞아",
352,1173155,1177542,들러리 반장 에이미의 결혼식 전 영상입니다,
353,1177544,1179227,시작!,
354,1180462,1182330,그냥 드레스 입어보는 건데,
355,1182332,1184532,이런 것도 녹화해야 돼?,
356,1184534,1187335,네가 반장이니?,
357,1188453,1190471,난 신부야,
358,1190473,1193174,"다시 가자, 액션!",
359,1194276,1195943,어때?,
360,1195945,1197612,좋아!,
361,1197614,1199380,수녀였어?,
362,1199382,1203251,살 좀 보자고,
363,1203253,1205653,"에이미, 정말 섹시하네",
364,1205655,1207939,저 안에 거울 있거든,
365,1207941,1210307,나도 내가 어떤지 알아,
366,1216699,1219417,"베르나데트, 완전 예뻐",
367,1219419,1221983,맞아 - 고마워,
368,1221984,1224125,페니만큼은 아니지만 예뻐,
369,1226842,1228809,"페니, 네 차례야",
370,1228811,1230461,잠시만,
371,1230463,1233297,왜 이렇게 오래 걸려?,
372,1233299,1235332,"에이미, 어딜 쳐들어와",
373,1235334,1237635,미안,
374,1239211,1299211,http://tbbt.tistory.com,
